Nb,Input,Output
381900,6348367,2495444
381800,6349301,2495850
381700,6350194,2496257
381600,6351109,2496673
381500,6352010,2497068
381400,6352913,2497485
381300,6353786,2497889
381200,6354721,2498321
381100,6355556,2498709
381000,6356531,2499148
380900,6357434,2499551
380800,6358329,2499960
380700,6359247,2500381
380600,6360157,2500789
380500,6361060,2501193
380400,6361956,2501606
380300,6362860,2502019
380200,6363748,2502444
380100,6364625,2502860
380000,6365559,2503282
379900,6366479,2503720
379800,6367369,2504116
379700,6368264,2504536
379600,6369139,2504953
379500,6370079,2505411
379400,6370985,2505816
379300,6371921,2506242
379200,6372821,2506639
379100,6373743,2507075
379000,6374676,2507515
378900,6375592,2507941
378800,6376447,2508323
378700,6377309,2508751
378600,6378215,2509199
378500,6379130,2509609
378400,6380028,2510045
378300,6380911,2510455
378200,6381853,2510883
378100,6382748,2511313
378000,6383727,2511754
377900,6384635,2512150
377800,6385593,2512571
377700,6386502,2512955
377600,6387393,2513373
377500,6388271,2513765
377400,6389145,2514171
377300,6390044,2514600
377200,6390940,2515011
377100,6391814,2515421
377000,6392670,2515818
376900,6393619,2516277
376800,6394555,2516685
376700,6395426,2517087
376600,6396376,2517524
376500,6397329,2517946
376400,6398249,2518367
376300,6399148,2518778
376200,6400010,2519172
376100,6400903,2519595
376000,6401818,2520004
375900,6402742,2520433
375800,6403598,2520831
375700,6404490,2521244
375600,6405399,2521660
375500,6406288,2522062
375400,6407209,2522482
375300,6408124,2522897
375200,6409025,2523323
375100,6409949,2523741
375000,6410848,2524146
374900,6411769,2524569
374800,6412658,2524979
374700,6413583,2525417
374600,6414477,2525819
374500,6415387,2526241
374400,6416302,2526661
374300,6417202,2527065
374200,6418085,2527471
374100,6418994,2527878
374000,6419871,2528297
373900,6420692,2528669
373800,6421541,2529091
373700,6422440,2529509
373600,6423364,2529923
373500,6424223,2530306
373400,6425108,2530711
373300,6425985,2531125
373200,6426876,2531516
373100,6427743,2531917
373000,6428600,2532324
372900,6429522,2532773
372800,6430396,2533167
372700,6431283,2533583
372600,6432110,2533963
372500,6433006,2534408
372400,6433926,2534836
372300,6434831,2535239
372200,6435727,2535634
372100,6436692,2536069
372000,6437567,2536457
371900,6438480,2536870
371800,6439432,2537308
371700,6440304,2537682
371600,6441190,2538128
371500,6442111,2538557
371400,6442996,2538965
371300,6443853,2539350
371200,6444787,2539787
371100,6445739,2540221
371000,6446664,2540620
370900,6447610,2541062
370800,6448463,2541426
370700,6449334,2541848
370600,6450287,2542303
370500,6451126,2542680
370400,6452020,2543115
370300,6452890,2543509
370200,6453771,2543950
370100,6454682,2544361
370000,6455543,2544740
369900,6456459,2545187
369800,6457331,2545572
369700,6458237,2546006
369600,6459130,2546390
369500,6460015,2546818
369400,6460874,2547230
369300,6461748,2547645
369200,6462658,2548083
369100,6463518,2548487
369000,6464415,2548898
368900,6465373,2549343
368800,6466231,2549704
368700,6467126,2550120
368600,6467936,2550495
368500,6468831,2550931
368400,6469758,2551344
368300,6470649,2551733
368200,6471527,2552141
368100,6472401,2552534
368000,6473301,2552951
367900,6474174,2553361
367800,6475086,2553780
367700,6475967,2554188
367600,6476887,2554611
367500,6477805,2555032
367400,6478693,2555444
367300,6479603,2555876
367200,6480522,2556309
367100,6481423,2556728
367000,6482324,2557160
366900,6483229,2557589
366800,6484127,2558004
366700,6484989,2558397
366600,6485871,2558826
366500,6486785,2559238
366400,6487673,2559644
366300,6488595,2560053
366200,6489467,2560449
366100,6490386,2560873
366000,6491261,2561273
365900,6492196,2561691
365800,6493103,2562094
365700,6493965,2562465
365600,6494847,2562899
365500,6495820,2563353
365400,6496722,2563755
365300,6497610,2564159
365200,6498474,2564565
365100,6499367,2564980
365000,6500255,2565410
364900,6501145,2565818
364800,6502054,2566264
364700,6502968,2566672
364600,6503841,2567058
364500,6504781,2567505
364400,6505669,2567912
364300,6506570,2568325
364200,6507457,2568722
364100,6508364,2569138
364000,6509271,2569533
363900,6510202,2569960
363800,6511087,2570362
363700,6511983,2570786
363600,6512894,2571198
363500,6513831,2571626
363400,6514724,2572040
363300,6515592,2572435
363200,6516523,2572857
363100,6517420,2573265
363000,6518335,2573673
362900,6519270,2574102
362800,6520153,2574504
362700,6521046,2574899
362600,6521975,2575332
362500,6522847,2575736
362400,6523724,2576114
362300,6524575,2576513
362200,6525458,2576936
362100,6526383,2577373
362000,6527271,2577771
361900,6528146,2578190
361800,6529005,2578580
361700,6529866,2578992
361600,6530785,2579418
361500,6531694,2579839
361400,6532606,2580265
361300,6533489,2580674
361200,6534375,2581097
361100,6535216,2581477
361000,6536094,2581905
360900,6536995,2582310
360800,6537915,2582731
360700,6538759,2583126
360600,6539680,2583578
360500,6540563,2583974
360400,6541451,2584386
360300,6542358,2584800
360200,6543229,2585196
360100,6544105,2585608
360000,6545001,2586019
359900,6545858,2586427
359800,6546718,2586834
359700,6547565,2587230
359600,6548408,2587650
359500,6549285,2588069
359400,6550132,2588482
359300,6551064,2588915
359200,6551887,2589273
359100,6552797,2589724
359000,6553658,2590122
358900,6554543,2590533
358800,6555405,2590927
358700,6556276,2591340
358600,6557134,2591752
358500,6557994,2592160
358400,6558894,2592579
358300,6559787,2592997
358200,6560677,2593396
358100,6561571,2593813
358000,6562445,2594187
357900,6563327,2594586
357800,6564187,2595003
357700,6565076,2595424
357600,6565968,2595833
357500,6566882,2596245
357400,6567743,2596653
357300,6568658,2597062
357200,6569562,2597472
357100,6570393,2597854
357000,6571298,2598306
356900,6572205,2598727
356800,6573115,2599126
356700,6573991,2599561
356600,6574914,2599976
356500,6575835,2600397
356400,6576717,2600782
356300,6577619,2601198
356200,6578484,2601594
356100,6579400,2602000
356000,6580308,2602410
355900,6581241,2602838
355800,6582150,2603257
355700,6582998,2603642
355600,6583926,2604088
355500,6584771,2604457
355400,6585678,2604885
355300,6586610,2605327
355200,6587465,2605725
355100,6588332,2606135
355000,6589216,2606548
354900,6590085,2606954
354800,6591012,2607385
354700,6591933,2607782
354600,6592893,2608201
354500,6593764,2608575
354400,6594676,2609024
354300,6595520,2609385
354200,6596376,2609794
354100,6597262,2610203
354000,6598126,2610610
353900,6599018,2611018
353800,6599913,2611430
353700,6600845,2611852
353600,6601766,2612260
353500,6602666,2612678
353400,6603539,2613087
353300,6604420,2613492
353200,6605296,2613912
353100,6606140,2614318
353000,6607054,2614782
352900,6608014,2615215
352800,6608912,2615621
352700,6609788,2616037
352600,6610676,2616456
352500,6611538,2616868
352400,6612418,2617270
352300,6613289,2617683
352200,6614191,2618112
352100,6615120,2618536
352000,6616001,2618942
351900,6616903,2619362
351800,6617747,2619739
351700,6618649,2620184
351600,6619547,2620628
351500,6620452,2621041
351400,6621355,2621449
351300,6622224,2621852
351200,6623089,2622249
351100,6624007,2622681
351000,6624908,2623099
350900,6625794,2623529
350800,6626670,2623945
350700,6627552,2624352
350600,6628459,2624767
350500,6629331,2625160
350400,6630205,2625597
350300,6631135,2626021
350200,6632020,2626424
350100,6632949,2626860
350000,6633863,2627273
349900,6634740,2627694
349800,6635622,2628110
349700,6636566,2628542
349600,6637513,2628983
349500,6638383,2629386
349400,6639231,2629766
349300,6640117,2630175
349200,6641011,2630608
349100,6641836,2630978
349000,6642719,2631436
348900,6643569,2631809
348800,6644438,2632230
348700,6645316,2632649
348600,6646246,2633083
348500,6647183,2633501
348400,6648014,2633871
348300,6648903,2634295
348200,6649755,2634709
348100,6650660,2635151
348000,6651590,2635575
347900,6652467,2635946
347800,6653346,2636370
347700,6654278,2636772
347600,6655179,2637174
347500,6656090,2637608
347400,6656958,2638026
347300,6657839,2638418
347200,6658651,2638805
347100,6659548,2639244
347000,6660419,2639654
346900,6661329,2640081
346800,6662241,2640506
346700,6663129,2640916
346600,6664002,2641320
346500,6664845,2641720
346400,6665780,2642179
346300,6666642,2642575
346200,6667484,2642985
346100,6668405,2643420
346000,6669310,2643848
345900,6670162,2644241
345800,6671025,2644671
345700,6671841,2645062
345600,6672741,2645494
345500,6673606,2645898
345400,6674527,2646337
345300,6675432,2646731
345200,6676361,2647154
345100,6677262,2647545
345000,6678128,2647953
344900,6679029,2648377
344800,6679938,2648789
344700,6680855,2649197
344600,6681735,2649605
344500,6682604,2650005
344400,6683440,2650387
344300,6684270,2650790
344200,6685141,2651208
344100,6686022,2651641
344000,6686892,2652016
343900,6687742,2652410
343800,6688594,2652819
343700,6689485,2653232
343600,6690361,2653640
343500,6691224,2654050
343400,6692173,2654487
343300,6693021,2654880
343200,6693895,2655298
343100,6694793,2655727
343000,6695640,2656106
342900,6696474,2656508
342800,6697348,2656941
342700,6698237,2657354
342600,6699115,2657772
342500,6699973,2658193
342400,6700870,2658621
342300,6701764,2659039
342200,6702651,2659441
342100,6703540,2659839
342000,6704478,2660276
341900,6705323,2660644
341800,6706234,2661096
341700,6707121,2661510
341600,6707979,2661913
341500,6708836,2662314
341400,6709706,2662744
341300,6710585,2663145
341200,6711485,2663575
341100,6712391,2663993
341000,6713295,2664410
340900,6714167,2664809
340800,6715079,2665228
340700,6715954,2665655
340600,6716865,2666093
340500,6717710,2666471
340400,6718585,2666896
340300,6719430,2667279
340200,6720263,2667694
340100,6721111,2668102
340000,6722012,2668510
339900,6722935,2668938
339800,6723845,2669343
339700,6724755,2669754
339600,6725631,2670179
339500,6726556,2670623
339400,6727492,2671045
339300,6728323,2671408
339200,6729192,2671833
339100,6730081,2672233
339000,6730976,2672655
338900,6731872,2673076
338800,6732749,2673486
338700,6733568,2673872
338600,6734453,2674309
338500,6735332,2674722
338400,6736194,2675136
338300,6737100,2675576
338200,6737943,2675970
338100,6738788,2676379
338000,6739672,2676825
337900,6740560,2677243
337800,6741422,2677640
337700,6742343,2678075
337600,6743207,2678481
337500,6744104,2678910
337400,6744992,2679322
337300,6745881,2679749
337200,6746758,2680151
337100,6747642,2680562
337000,6748531,2680966
336900,6749398,2681374
336800,6750273,2681792
336700,6751144,2682228
336600,6751988,2682627
336500,6752880,2683048
336400,6753773,2683450
336300,6754692,2683869
336200,6755571,2684264
336100,6756488,2684678
336000,6757370,2685093
335900,6758254,2685502
335800,6759142,2685929
335700,6760039,2686362
335600,6760862,2686747
335500,6761708,2687160
335400,6762574,2687579
335300,6763446,2688001
335200,6764319,2688401
335100,6765228,2688813
335000,6766096,2689211
334900,6766964,2689643
334800,6767800,2690031
334700,6768728,2690472
334600,6769655,2690903
334500,6770580,2691326
334400,6771437,2691717
334300,6772305,2692145
334200,6773186,2692562
334100,6774023,2692962
334000,6774922,2693416
333900,6775780,2693803
333800,6776649,2694216
333700,6777517,2694609
333600,6778421,2695028
333500,6779341,2695438
333400,6780227,2695842
333300,6781137,2696262
333200,6781965,2696653
333100,6782836,2697082
333000,6783691,2697496
332900,6784583,2697903
332800,6785447,2698325
332700,6786336,2698755
332600,6787237,2699179
332500,6788092,2699564
332400,6788997,2699994
332300,6789851,2700407
332200,6790701,2700828
332100,6791562,2701256
332000,6792435,2701694
331900,6793328,2702120
331800,6794170,2702509
331700,6795036,2702928
331600,6795950,2703375
331500,6796814,2703772
331400,6797709,2704200
331300,6798572,2704585
331200,6799404,2704993
331100,6800295,2705418
331000,6801154,2705822
330900,6802042,2706255
330800,6802914,2706662
330700,6803839,2707104
330600,6804707,2707509
330500,6805539,2707899
330400,6806362,2708330
330300,6807201,2708746
330200,6808037,2709149
330100,6808897,2709563
330000,6809793,2709970
329900,6810686,2710388
329800,6811524,2710801
329700,6812374,2711209
329600,6813270,2711629
329500,6814080,2711983
329400,6814961,2712424
329300,6815899,2712851
329200,6816788,2713251
329100,6817674,2713676
329000,6818516,2714072
328900,6819374,2714458
328800,6820293,2714897
328700,6821191,2715308
328600,6822073,2715709
328500,6822927,2716113
328400,6823803,2716526
328300,6824690,2716954
328200,6825588,2717369
328100,6826475,2717779
328000,6827392,2718226
327900,6828257,2718617
327800,6829152,2719046
327700,6829994,2719441
327600,6830799,2719819
327500,6831660,2720254
327400,6832497,2720667
327300,6833353,2721086
327200,6834211,2721507
327100,6835091,2721943
327000,6835929,2722339
326900,6836816,2722768
326800,6837732,2723217
326700,6838581,2723604
326600,6839461,2724020
326500,6840299,2724417
326400,6841146,2724841
326300,6842035,2725280
326200,6842909,2725697
326100,6843746,2726093
326000,6844584,2726510
325900,6845469,2726927
325800,6846392,2727358
325700,6847272,2727774
325600,6848134,2728185
325500,6848973,2728586
325400,6849901,2729039
325300,6850771,2729426
325200,6851688,2729882
325100,6852609,2730298
325000,6853494,2730707
324900,6854358,2731115
324800,6855255,2731547
324700,6856075,2731938
324600,6856904,2732336
324500,6857763,2732756
324400,6858634,2733180
324300,6859441,2733573
324200,6860289,2733983
324100,6861169,2734402
324000,6862039,2734808
323900,6862916,2735228
323800,6863777,2735653
323700,6864664,2736075
323600,6865542,2736480
323500,6866354,2736861
323400,6867201,2737282
323300,6868132,2737723
323200,6869008,2738138
323100,6869822,2738513
323000,6870629,2738901
322900,6871488,2739323
322800,6872331,2739729
322700,6873210,2740157
322600,6874083,2740576
322500,6874874,2740942
322400,6875748,2741388
322300,6876604,2741788
322200,6877490,2742196
322100,6878328,2742587
322000,6879239,2743029
321900,6880088,2743433
321800,6880950,2743841
321700,6881779,2744239
321600,6882696,2744702
321500,6883577,2745110
321400,6884445,2745520
321300,6885304,2745923
321200,6886124,2746327
321100,6886966,2746745
321000,6887850,2747171
320900,6888665,2747554
320800,6889550,2747998
320700,6890426,2748421
320600,6891268,2748828
320500,6892115,2749231
320400,6892975,2749660
320300,6893862,2750092
320200,6894698,2750499
320100,6895542,2750900
320000,6896397,2751327
319900,6897261,2751736
319800,6898095,2752128
319700,6898925,2752547
319600,6899805,2752997
319500,6900641,2753396
319400,6901526,2753833
319300,6902396,2754251
319200,6903289,2754680
319100,6904150,2755077
319000,6905029,2755502
318900,6905913,2755938
318800,6906787,2756352
318700,6907675,2756770
318600,6908534,2757182
318500,6909373,2757584
318400,6910227,2757997
318300,6911133,2758432
318200,6912007,2758866
318100,6912853,2759272
318000,6913715,2759694
317900,6914538,2760100
317800,6915422,2760535
317700,6916319,2760972
317600,6917189,2761352
317500,6918045,2761748
317400,6918944,2762189
317300,6919836,2762590
317200,6920703,2763004
317100,6921598,2763431
317000,6922438,2763812
316900,6923293,2764221
316800,6924175,2764656
316700,6924974,2765028
316600,6925854,2765446
316500,6926690,2765854
316400,6927613,2766300
316300,6928497,2766693
316200,6929372,2767087
316100,6930257,2767495
316000,6931139,2767915
315900,6932012,2768303
315800,6932831,2768693
315700,6933722,2769137
315600,6934621,2769561
315500,6935465,2769937
315400,6936353,2770378
315300,6937190,2770771
315200,6938035,2771186
315100,6938901,2771626
315000,6939735,2772027
314900,6940598,2772440
314800,6941496,2772864
314700,6942366,2773254
314600,6943205,2773662
314500,6944054,2774063
314400,6944946,2774485
314300,6945779,2774891
314200,6946639,2775303
314100,6947507,2775732
314000,6948394,2776156
313900,6949230,2776547
313800,6950078,2776953
313700,6950916,2777358
313600,6951749,2777756
313500,6952604,2778179
313400,6953481,2778594
